8/4/2016 17:33:45 -3.22 -0.16 9.96 0.02 -0.08 -0.01 28.18 -8.82 -34.08 56 44 54 126 123 122 0
8/4/2016 17:33:45 -3.22 -0.16 10.00 0.02 -0.08 -0.01 28.00 -9.00 -34.18 56 44 54 125 123 123 0
8/4/2016 17:33:45 -3.22 -0.16 9.89 0.02 -0.08 -0.01 28.45 -8.73 -34.18 56 44 54 126 123 123 0
8/4/2016 17:33:45 -3.22 -0.12 9.92 0.02 -0.08 -0.01 28.27 -8.64 -34.08 56 44 55 125 123 122 0
8/4/2016 17:33:45 -3.26 -0.16 10.04 0.02 -0.08 -0.01 28.27 -8.64 -34.08 56 44 54 125 123 122 0
8/4/2016 17:33:46 -3.14 -0.20 9.89 0.02 -0.08 -0.01 28.18 -8.64 -34.18 56 44 54 125 124 122 0
8/4/2016 17:33:46 -3.22 -0.20 9.92 0.02 -0.08 -0.01 28.27 -8.73 -34.39 56 44 54 125 123 122 0
8/4/2016 17:33:46 -3.18 -0.24 9.92 0.02 -0.08 -0.01 28.18 -8.73 -33.98 56 44 54 126 123 122 0
8/4/2016 17:33:46 -3.18 -0.16 9.92 0.02 -0.08 -0.01 28.27 -9.09 -34.18 56 44 54 125 123 123 0
8/4/2016 17:33:46 -3.30 -0.20 9.92 0.02 -0.08 -0.01 28.27 -9.09 -34.08 56 44 54 125 123 123 0
8/4/2016 17:33:46 -3.18 -0.20 10.00 0.02 -0.08 -0.01 28.36 -8.73 -33.88 56 44 54 126 124 122 0
8/4/2016 17:33:47 -3.18 -0.20 9.92 0.02 -0.08 -0.01 28.00 -8.73 -34.18 56 45 54 126 123 123 0
8/4/2016 17:33:47 -3.18 -0.16 9.96 0.02 -0.08 -0.01 28.36 -8.45 -34.39 56 44 54 126 123 123 0
8/4/2016 17:33:47 -3.22 -0.20 10.00 0.02 -0.08 -0.01 28.18 -8.73 -34.08 56 44 54 126 123 123 0
8/4/2016 17:33:47 -3.26 -0.16 9.96 0.02 -0.08 -0.01 28.27 -8.55 -34.29 56 44 54 125 123 123 0
8/4/2016 17:33:47 -3.18 -0.20 9.96 0.02 -0.08 -0.01 28.00 -8.91 -34.08 56 44 54 125 123 122 0
8/4/2016 17:33:47 -3.22 -0.20 9.96 0.02 -0.08 -0.01 28.27 -9.00 -34.39 56 44 54 125 123 123 0
8/4/2016 17:33:48 -3.26 -0.12 10.04 0.02 -0.08 -0.01 28.27 -8.73 -34.08 57 45 54 125 123 122 0
8/4/2016 17:33:48 -3.26 -0.20 9.89 0.02 -0.08 -0.01 28.27 -8.91 -34.08 56 44 54 126 123 122 0
